"Date","Open","High","Low","Close","Volume"
"01/2014","26.24","26.49","24.5467","24.8933","438,395,955"
"12/2013","26.9633","27.1233","25.6033","26.23","352,927,365"
"11/2013","25.6567","27.1167","25.53","27.0033","339,128,707"
"10/2013","24.6233","25.8767","23.8367","25.5833","451,522,210"
"09/2013","24.4933","25.5767","24.0633","24.6533","371,619,256"
"08/2013","26.14","26.3333","24.0767","24.3267","400,850,934"
"07/2013","24.9967","26.23","24.6967","25.98","339,131,989"
"06/2013","25.02","25.6233","24.3","24.83","487,709,233"
"05/2013","25.95","26.6533","24.94","24.9467","486,657,609"
"04/2013","25","26.5","24.9667","25.9067","494,844,110"
"03/2013","23.5933","25.0367","23.5933","24.9433","453,794,474"
"02/2013","23.37","23.985","22.71","23.5933","616,212,737"
"01/2013","22.9767","23.48","22.5733","23.3167","455,394,661"
"12/2012","24.0367","24.2333","22.4567","22.7433","594,128,069"
"11/2012","25.0433","25.0533","22.5517","24.0067","580,297,767"
"10/2012","24.6","25.8667","24.5433","25.0067","434,118,181"
"09/2012","24.2567","25.0633","24.19","24.6","364,071,589"
"08/2012","24.9","24.9867","23.7833","24.2","489,444,419"
"07/2012","23.2","25.08","23.05","24.81","631,222,642"
"06/2012","21.81","23.24","21.71","23.24","686,418,150"
"05/2012","19.65","22.22","19.4233","21.94","739,856,350"
"04/2012","20.36","20.83","19.06","19.6367","752,769,806"
"03/2012","19.7867","20.5","19.5472","20.4","555,245,512"
"02/2012","20.5967","20.8767","19.4033","19.6933","595,807,887"
"01/2012","19.99","20.6667","19.4567","20.4533","489,635,362"
"12/2011","19.5467","20","19.14","19.92","579,574,557"
"11/2011","18.6067","19.7983","18.56","19.6333","665,998,237"
"10/2011","17.2933","19.32","17.21","18.9067","806,211,517"
"09/2011","17.7333","17.85","16.645","17.3","827,394,354"
"08/2011","17.5967","17.83","16.1033","17.73","1,270,325,547"
"07/2011","17.73","18.27","17.555","17.57","594,167,019"
"06/2011","18.3267","18.39","17.2644","17.7133","847,501,157"
"05/2011","18.36","18.8233","18.0633","18.4067","586,571,344"
"04/2011","17.4167","18.3867","17.3067","18.3267","533,499,737"
"03/2011","17.3867","17.96","16.99","17.35","837,757,909"
"02/2011","18.79","18.91","17.1733","17.3267","830,103,975"
"01/2011","18.0767","19.2992","17.8467","18.69","781,542,222"
"12/2010","18.14","18.4467","17.7133","17.9767","736,688,209"
"11/2010","18.0167","18.5733","17.81","18.03","725,004,292"
"10/2010","17.8667","18.2733","17.6433","18.0567","625,005,410"
"09/2010","16.83","18.13","16.82","17.84","648,783,639"
"08/2010","17.1833","17.4933","16.6667","16.7133","817,284,859"
"07/2010","16.0333","17.27","15.9233","17.0633","840,815,800"
"06/2010","16.9333","17.36","16.0033","16.0233","1,171,127,277"
"05/2010","17.96","18.3167","16.6667","16.8533","1,193,692,170"
"04/2010","18.5833","18.6333","17.84","17.88","848,004,690"
"03/2010","18.0133","18.7567","17.7167","18.5333","812,211,699"
"02/2010","17.8733","18.1667","17.5533","18.0233","834,778,202"
"01/2010","17.9133","18.4","17.5033","17.81","874,334,068"
"12/2009","18.2833","18.36","17.4367","17.8167","793,814,821"
"11/2009","16.6033","18.3633","16.5067","18.1833","917,736,489"
"10/2009","16.3567","17.3333","16.2433","16.56","1,121,387,452"
"09/2009","16.9367","17.3667","16.2433","16.3633","1,126,527,593"
"08/2009","16.74","17.52","16.25","16.9567","1,032,034,790"
"07/2009","16.1833","16.81","15.7833","16.6267","1,106,946,173"
"06/2009","16.7267","17.25","16.0067","16.1467","1,252,353,755"
"05/2009","16.8333","17.1267","16.04","16.58","1,130,596,853"
"04/2009","17.1267","18.19","15.88","16.8","1,349,711,175"
"03/2009","16.27","17.6667","15.6667","17.3667","1,635,268,965"
"02/2009","15.5233","16.89","15.4167","16.4133","1,526,513,043"
"01/2009","18.66","19.17","15.64","15.7067","1,553,243,107"
"12/2008","18.4567","19.7433","17.4067","18.6867","1,408,034,918"
"11/2008","18.92","19.0833","16.7333","18.6267","1,543,078,145"
"10/2008","19.8367","20.1","15.6667","18.6033","2,245,017,882"
"09/2008","19.9667","21.2833","19.2467","19.9633","1,674,282,679"
"08/2008","19.5833","20.3333","18.9367","19.69","1,185,996,059"
"07/2008","18.6667","19.8533","18.4467","19.54","1,485,402,299"
"06/2008","19.1367","19.9833","18.6167","18.7333","1,325,401,780"
"05/2008","19.4","19.6967","18.35","19.2467","1,178,168,550"
"04/2008","17.73","19.68","17.6033","19.3267","1,317,620,952"
"03/2008","16.4767","18.05","16.2133","17.56","1,468,010,758"
"02/2008","16.9667","17.19","15.9467","16.53","1,429,618,286"
"01/2008","15.8033","17.1","14.37","16.9133","1,770,839,876"
"12/2007","15.9033","16.6833","15.6233","15.8433","911,103,317"
"11/2007","14.9","16.0767","14.1667","15.9667","1,290,138,639"
"10/2007","14.61","15.9","14.4233","15.07","1,306,572,556"
"09/2007","14.5033","15.0167","14.03","14.55","1,120,668,471"
"08/2007","15.35","16.14","14.3067","14.5433","1,666,524,735"
"07/2007","16.0667","16.42","15.2433","15.3167","1,034,843,567"
"06/2007","15.9667","17.1467","15.8967","16.0367","1,330,541,021"
"05/2007","15.9733","16.2933","15.44","15.8667","935,187,234"
"04/2007","15.6867","16.65","15.61","15.9733","772,817,668"
"03/2007","15.9267","16.1067","15.02","15.65","1,041,193,395"
"02/2007","15.8367","16.8067","15.8133","16.1033","833,405,272"
"01/2007","15.6967","16.26","15.5033","15.8967","868,861,285"
"12/2006","15.3333","15.63","14.9333","15.3933","831,308,179"
"11/2006","16.46","16.5667","15.3233","15.3667","1,115,525,211"
"10/2006","16.2067","17.3833","15.88","16.4267","1,095,742,910"
"09/2006","15","16.65","14.6733","16.44","795,241,879"
"08/2006","14.7833","15.15","14.4933","14.9067","711,263,470"
"07/2006","15.9167","16.0167","14.1033","14.8333","806,313,380"
"06/2006","16.0833","16.3967","15.5167","16.0567","736,800,073"
"05/2006","15.3067","16.6667","15.18","16.15","905,650,891"
"04/2006","15.7567","15.77","14.9967","15.01","591,183,061"
"03/2006","15.12","16.29","14.9533","15.7467","803,012,782"
"02/2006","15.35","15.6733","14.84","15.12","708,849,673"
"01/2006","15.4533","15.65","14.8467","15.37","967,631,495"
"12/2005","16.1967","16.58","15.5833","15.6","776,351,177"
"11/2005","15.7067","16.9567","15.5367","16.1867","803,458,584"
"10/2005","14.7167","15.8489","14.4333","15.77","929,178,996"
"09/2005","14.9833","15.4933","14.1033","14.6067","1,337,056,034"
"08/2005","16.54","16.6233","14.9","14.9867","841,260,685"
"07/2005","16.0833","16.8967","16.05","16.45","551,708,757"
"06/2005","15.75","16.7667","15.7367","16.0667","723,699,073"
"05/2005","15.8267","16.4867","15.5333","15.7433","769,461,076"
"04/2005","16.8333","16.8333","15.4","15.7133","1,015,238,202"
"03/2005","17.3367","17.83","16.6867","16.7033","1,123,877,212"
"02/2005","17.4667","17.9133","17.0333","17.2033","545,638,253"
"01/2005","17.9167","18.2","17.4067","17.4667","551,204,756"
"12/2004","17.5","17.8833","17.08","17.6067","695,103,672"
"11/2004","17.9733","19.2967","17.3533","17.3533","715,739,772"
