"Date","Open","High","Low","Close","Volume"
"07/2012","43.06","44.67","41.59","44.03","135,453,109"
"06/2012","40.67","42.91","39.93","42.91","112,705,979"
"05/2012","41.32","41.82","40.34","40.95","130,914,076"
"04/2012","40.3","41.52","39.16","41.39","148,130,437"
"03/2012","39.17","40.45","38.56","40.265","108,774,042"
"02/2012","39.82","40.11","38.3","39.24","147,053,224"
"01/2012","41.95","42.03","38.93","39.74","174,357,386"
"12/2011","37.71","41.92","37.3","41.56","168,414,921"
"11/2011","36.78","39.04","35.46","37.85","184,468,558"
"10/2011","37.02","38.98","35.69","37.16","161,936,876"
"09/2011","37.57","38.36","35.435","36.97","175,002,096"
"08/2011","38.91","38.91","33.75","37.51","257,986,730"
"07/2011","37.48","39.78","37.155","38.3","181,583,465"
"06/2011","38.3","38.48","36.6","37.53","144,822,434"
"05/2011","37.21","39.4","37.19","38.48","187,492,669"
"04/2011","35.21","37.46","34.88","37.01","139,564,312"
"03/2011","34.5","35.42","33.46","35.17","146,326,468"
"02/2011","34.83","35.92","33.96","34.56","165,828,203"
"01/2011","35.17","35.61","34.47","34.77","166,819,836"
"12/2010","33.97","35.4","33.81","35.04","137,607,819"
"11/2010","35.26","35.93","33.52","33.66","154,507,612"
"10/2010","36.68","38.08","34.68","35.2","141,509,669"
"09/2010","34.11","36.9","33.83","36.53","109,310,997"
"08/2010","35.84","37.92","33.535","33.59","192,017,968"
"07/2010","33.43","36.2","32.82","35.6","176,737,721"
"06/2010","32.63","34.98","32.27","33.5","165,310,001"
"05/2010","35.27","35.8","32.02","32.79","180,403,232"
"04/2010","36.45","36.97","34.57","34.97","159,094,244"
"03/2010","34.5","36.82","34.23","36.22","149,410,809"
"02/2010","35.36","35.75","33.63","34.34","128,792,071"
"01/2010","35.77","37.92","34.84","35.2","144,875,260"
"12/2009","36.82","38","34.47","35.71","147,265,217"
"11/2009","34.19","37.54","33.382","36.73","122,393,253"
"10/2009","32.97","35.63","32.27","34.01","163,866,298"
"09/2009","33.3","33.55","32.3","33.03","139,945,789"
"08/2009","35.33","35.63","32.23","33.46","120,739,265"
"07/2009","34.76","35.65","32.19","34.89","149,025,348"
"06/2009","34.89","35.47","32.78","34.64","147,737,437"
"05/2009","32.92","36.65","32.62","34.57","114,610,344"
"04/2009","33.03","34.43","30.91","32.92","139,701,388"
"03/2009","28.55","34.31","27.21","33.41","174,146,394"
"02/2009","36.53","39.25","29.38","29.38","126,192,760"
"01/2009","40.38","40.78","36.2664","36.82","128,843,752"
"12/2008","33.32","40.5","30.63","40.27","125,470,071"
"11/2008","34.44","35.64","28.62","34.15","127,295,227"
"10/2008","43.58","44.44","29.25","33.82","219,942,323"
"09/2008","47.21","47.88","42.88","44.03","145,911,873"
"08/2008","47.11","49.78","46.46","46.65","101,681,097"
"07/2008","45.67","49.46","45.52","47.11","131,908,023"
"06/2008","48.28","49.82","45.36","46.16","129,594,579"
"05/2008","48.17","49.9","47.5","48.14","92,592,001"
"04/2008","51.72","53.4","47.86","48.14","132,074,653"
"03/2008","50.05","51.78","46.6","51.59","124,241,618"
"02/2008","51.22","52.51","49.5","50.02","114,061,812"
"01/2008","53.46","57.52","50.05","51.39","175,070,253"
"12/2007","52.81","55.34","51.75","53.39","102,404,351"
"11/2007","53.66","53.99","49.09","52.95","148,462,015"
"10/2007","57.09","59.82","51.8","54.15","145,698,334"
"09/2007","57.33","58.22","55.48","56.93","87,112,742"
"08/2007","53.6","59.02","53.53","57.35","131,294,165"
"07/2007","56.24","58.94","53.97","54.09","109,095,724"
"06/2007","58.73","59.23","55.3","55.88","109,484,541"
"05/2007","59.12","60","57.9","58.62","104,662,381"
"04/2007","53.96","61","53.9","59.13","115,383,077"
"03/2007","52.01","54.28","51.21","53.71","108,902,785"
"02/2007","54.65","55.2","52.3","52.59","82,651,022"
"01/2007","52.45","54.37","51.57","54.12","101,009,400"
"12/2006","53.45","54.92","51.13","52.1","116,881,500"
"11/2006","56.25","57.48","53.36","53.59","110,014,000"
"10/2006","56.81","58.48","55.94","56.01","83,053,100"
"09/2006","56","57.35","53.97","57","96,546,200"
"08/2006","56.4","57.49","53.83","55.93","70,484,300"
"07/2006","55.42","57.18","54","56.77","68,384,300"
"06/2006","51.62","55.66","50.83","55.27","79,715,100"
"05/2006","52.51","53.32","50.19","51.64","91,113,100"
"04/2006","55.65","55.9","50.92","52.92","77,711,100"
"03/2006","55.37","59.24","54.85","55.3","84,836,300"
"02/2006","56.34","57.13","54.6","55.62","61,174,100"
"01/2006","57.19","59","56","56.62","78,854,800"
"12/2005","50.8","58.25","50.75","56.59","97,714,600"
"11/2005","49.89","52.2","49.47","50.5","74,108,500"
"10/2005","53.4","54.4","49.7","49.79","111,916,300"
"09/2005","54.74","57.09","52.62","53.52","76,208,400"
"08/2005","56.33","57","51.98","55.02","98,888,000"
"07/2005","55.72","57.4","54.35","56.32","70,024,200"
"06/2005","58.3","58.98","55.52","55.71","62,852,100"
"05/2005","58.7","60.98","57.93","58.3","74,550,600"
"04/2005","52.3","59.89","51.08","58.47","156,523,400"
"03/2005","56.2","57.42","51.32","52.1","82,705,200"
"02/2005","54.25","56.69","53.85","56","53,239,100"
"01/2005","56.77","57.83","52.86","54.24","73,430,100"
"12/2004","53.85","58.01","53.36","56.75","88,529,500"
"11/2004","54.91","58.79","53.31","53.33","83,922,300"
